bResult,blueTopChamp,blueJungleChamp,blueMiddleChamp,blueADCChamp,blueSupportChamp,redTopChamp,redJungleChamp,redMiddleChamp,redADCChamp,redSupportChamp,top,jungle,middle,adc,support
1,Gnar,Gragas,Cassiopeia,Sivir,Annie,Maokai,Sejuani,Lux,Corki,Thresh,Gnar_Maokai,Gragas_Sejuani,Cassiopeia_Lux,Sivir_Corki,Annie_Thresh
0,Gnar,Gragas,Vladimir,Kalista,Thresh,Hecarim,Sejuani,Chogath,Urgot,Bard,Gnar_Hecarim,Gragas_Sejuani,Vladimir_Chogath,Kalista_Urgot,Thresh_Bard
1,Maokai,Sejuani,Chogath,Sivir,Bard,Hecarim,Evelynn,Ezreal,Urgot,Alistar,Maokai_Hecarim,Sejuani_Evelynn,Chogath_Ezreal,Sivir_Urgot,Bard_Alistar
0,Hecarim,Evelynn,Cassiopeia,Sivir,Annie,Gnar,Gragas,Orianna,Kalista,Thresh,Hecarim_Gnar,Evelynn_Gragas,Cassiopeia_Orianna,Sivir_Kalista,Annie_Thresh
1,Maokai,Gragas,Orianna,Kalista,Thresh,Hecarim,Sejuani,Cassiopeia,Sivir,Kennen,Maokai_Hecarim,Gragas_Sejuani,Orianna_Cassiopeia,Kalista_Sivir,Thresh_Kennen
0,Maokai,Nunu,Cassiopeia,Lucian,Thresh,Rumble,Gragas,Zed,Kalista,Alistar,Maokai_Rumble,Nunu_Gragas,Cassiopeia_Zed,Lucian_Kalista,Thresh_Alistar
1,Hecarim,Gragas,Ryze,Sivir,Morgana,Maokai,Nunu,Vladimir,Kalista,Thresh,Hecarim_Maokai,Gragas_Nunu,Ryze_Vladimir,Sivir_Kalista,Morgana_Thresh
1,Hecarim,Nunu,Leblanc,Kalista,Thresh,Gnar,Evelynn,Morgana,Sivir,Alistar,Hecarim_Gnar,Nunu_Evelynn,Leblanc_Morgana,Kalista_Sivir,Thresh_Alistar
0,Maokai,Sejuani,Vladimir,Sivir,Alistar,Hecarim,RekSai,Ahri,Urgot,Nautilus,Maokai_Hecarim,Sejuani_RekSai,Vladimir_Ahri,Sivir_Urgot,Alistar_Nautilus
1,Irelia,RekSai,Fizz,Urgot,Alistar,Renekton,Sejuani,Chogath,Kalista,Morgana,Irelia_Renekton,RekSai_Sejuani,Fizz_Chogath,Urgot_Kalista,Alistar_Morgana
0,Gnar,Sejuani,Orianna,Kalista,Morgana,Hecarim,Gragas,Leblanc,Graves,Leona,Gnar_Hecarim,Sejuani_Gragas,Orianna_Leblanc,Kalista_Graves,Morgana_Leona
1,Gnar,Nunu,Lulu,Kalista,Alistar,Maokai,Gragas,Chogath,Urgot,Thresh,Gnar_Maokai,Nunu_Gragas,Lulu_Chogath,Kalista_Urgot,Alistar_Thresh
1,Gnar,RekSai,Leblanc,Sivir,Thresh,Maokai,Gragas,Vladimir,Lucian,Alistar,Gnar_Maokai,RekSai_Gragas,Leblanc_Vladimir,Sivir_Lucian,Thresh_Alistar
0,Rumble,Gragas,Lulu,Lucian,Nautilus,Hecarim,RekSai,Leblanc,Sivir,Alistar,Rumble_Hecarim,Gragas_RekSai,Lulu_Leblanc,Lucian_Sivir,Nautilus_Alistar
0,Maokai,Nunu,Lulu,Kalista,Thresh,Irelia,RekSai,Vladimir,Sivir,Annie,Maokai_Irelia,Nunu_RekSai,Lulu_Vladimir,Kalista_Sivir,Thresh_Annie
1,Maokai,Sejuani,Chogath,Kalista,Thresh,Gnar,Gragas,Orianna,Lucian,Janna,Maokai_Gnar,Sejuani_Gragas,Chogath_Orianna,Kalista_Lucian,Thresh_Janna
0,Maokai,RekSai,Leblanc,Ezreal,Annie,Hecarim,Gragas,Fizz,Sivir,Thresh,Maokai_Hecarim,RekSai_Gragas,Leblanc_Fizz,Ezreal_Sivir,Annie_Thresh
1,Maokai,RekSai,Chogath,Urgot,Nautilus,Hecarim,Nunu,Karthus,Kalista,Janna,Maokai_Hecarim,RekSai_Nunu,Chogath_Karthus,Urgot_Kalista,Nautilus_Janna
1,Vladimir,Gragas,Chogath,Sivir,Alistar,Gnar,RekSai,Leblanc,Lucian,Thresh,Vladimir_Gnar,Gragas_RekSai,Chogath_Leblanc,Sivir_Lucian,Alistar_Thresh
0,Gnar,RekSai,Leblanc,Ezreal,Thresh,Maokai,Gragas,Chogath,Urgot,Alistar,Gnar_Maokai,RekSai_Gragas,Leblanc_Chogath,Ezreal_Urgot,Thresh_Alistar
0,JarvanIV,Sejuani,Viktor,Sivir,Alistar,Hecarim,RekSai,Cassiopeia,Lucian,Morgana,JarvanIV_Hecarim,Sejuani_RekSai,Viktor_Cassiopeia,Sivir_Lucian,Alistar_Morgana
0,Rumble,Sejuani,Leblanc,Urgot,Alistar,Maokai,Gragas,Kassadin,KogMaw,Thresh,Rumble_Maokai,Sejuani_Gragas,Leblanc_Kassadin,Urgot_KogMaw,Alistar_Thresh
1,Maokai,RekSai,Leblanc,Urgot,Nautilus,Rumble,Gragas,Yasuo,Vayne,Thresh,Maokai_Rumble,RekSai_Gragas,Leblanc_Yasuo,Urgot_Vayne,Nautilus_Thresh
0,Maokai,Sejuani,Viktor,Lucian,Alistar,Rumble,RekSai,Varus,Ashe,Thresh,Maokai_Rumble,Sejuani_RekSai,Viktor_Varus,Lucian_Ashe,Alistar_Thresh
1,Cassiopeia,Gragas,Chogath,Ashe,Thresh,Maokai,RekSai,Viktor,Lucian,Alistar,Cassiopeia_Maokai,Gragas_RekSai,Chogath_Viktor,Ashe_Lucian,Thresh_Alistar
1,Vladimir,RekSai,Lulu,Sivir,Thresh,Maokai,Gragas,Leblanc,Lucian,Alistar,Vladimir_Maokai,RekSai_Gragas,Lulu_Leblanc,Sivir_Lucian,Thresh_Alistar
0,Hecarim,RekSai,Chogath,Corki,Annie,Renekton,Sejuani,Lulu,Lucian,Alistar,Hecarim_Renekton,RekSai_Sejuani,Chogath_Lulu,Corki_Lucian,Annie_Alistar
0,Jax,Gragas,Viktor,Sivir,Thresh,Maokai,RekSai,Fizz,Lucian,Alistar,Jax_Maokai,Gragas_RekSai,Viktor_Fizz,Sivir_Lucian,Thresh_Alistar
1,Maokai,Gragas,Chogath,Vayne,Leona,Renekton,Sejuani,Ryze,Sivir,Alistar,Maokai_Renekton,Gragas_Sejuani,Chogath_Ryze,Vayne_Sivir,Leona_Alistar
1,Gnar,Gragas,Leblanc,KogMaw,Nami,Maokai,Sejuani,Viktor,Urgot,Alistar,Gnar_Maokai,Gragas_Sejuani,Leblanc_Viktor,KogMaw_Urgot,Nami_Alistar
1,Maokai,Nidalee,Leblanc,Urgot,Nautilus,Hecarim,Nunu,Azir,Lucian,Alistar,Maokai_Hecarim,Nidalee_Nunu,Leblanc_Azir,Urgot_Lucian,Nautilus_Alistar
1,Irelia,RekSai,Cassiopeia,Corki,Alistar,Maokai,Evelynn,Viktor,Sivir,Annie,Irelia_Maokai,RekSai_Evelynn,Cassiopeia_Viktor,Corki_Sivir,Alistar_Annie
1,Irelia,Gragas,Azir,Lucian,Alistar,Ryze,RekSai,Jayce,Varus,Nautilus,Irelia_Ryze,Gragas_RekSai,Azir_Jayce,Lucian_Varus,Alistar_Nautilus
0,Rumble,Gragas,Chogath,Vayne,Thresh,Maokai,RekSai,Zed,Sivir,Annie,Rumble_Maokai,Gragas_RekSai,Chogath_Zed,Vayne_Sivir,Thresh_Annie
1,Maokai,RekSai,Ryze,Lucian,Thresh,Fizz,Nunu,Viktor,Sivir,Alistar,Maokai_Fizz,RekSai_Nunu,Ryze_Viktor,Lucian_Sivir,Thresh_Alistar
1,Rumble,RekSai,Jayce,Ashe,Thresh,Maokai,Sejuani,Viktor,Kalista,Alistar,Rumble_Maokai,RekSai_Sejuani,Jayce_Viktor,Ashe_Kalista,Thresh_Alistar
0,Maokai,Gragas,Leblanc,Tristana,Thresh,Vladimir,RekSai,Lulu,Sivir,Nautilus,Maokai_Vladimir,Gragas_RekSai,Leblanc_Lulu,Tristana_Sivir,Thresh_Nautilus
1,Fizz,RekSai,Cassiopeia,Sivir,Nautilus,Hecarim,Gragas,Leblanc,Lucian,Thresh,Fizz_Hecarim,RekSai_Gragas,Cassiopeia_Leblanc,Sivir_Lucian,Nautilus_Thresh
1,Maokai,Gragas,Varus,Corki,Thresh,Hecarim,Nidalee,Cassiopeia,Sivir,Alistar,Maokai_Hecarim,Gragas_Nidalee,Varus_Cassiopeia,Corki_Sivir,Thresh_Alistar
1,Rumble,Gragas,Cassiopeia,Tristana,Nautilus,Maokai,LeeSin,Viktor,Corki,Alistar,Rumble_Maokai,Gragas_LeeSin,Cassiopeia_Viktor,Tristana_Corki,Nautilus_Alistar
0,Rumble,RekSai,Zed,Sivir,Alistar,Maokai,Gragas,Ahri,Lucian,Janna,Rumble_Maokai,RekSai_Gragas,Zed_Ahri,Sivir_Lucian,Alistar_Janna
1,Ryze,RekSai,Ahri,Sivir,Thresh,Hecarim,Gragas,Viktor,Lucian,Alistar,Ryze_Hecarim,RekSai_Gragas,Ahri_Viktor,Sivir_Lucian,Thresh_Alistar
0,Irelia,Sejuani,Lulu,Lucian,Annie,Fizz,Evelynn,TwistedFate,Kalista,Alistar,Irelia_Fizz,Sejuani_Evelynn,Lulu_TwistedFate,Lucian_Kalista,Annie_Alistar
0,Vladimir,Evelynn,Azir,Lucian,Nautilus,Maokai,Gragas,Viktor,Jinx,Thresh,Vladimir_Maokai,Evelynn_Gragas,Azir_Viktor,Lucian_Jinx,Nautilus_Thresh
0,Gnar,Nunu,Azir,Kalista,Alistar,Irelia,RekSai,Ahri,Urgot,Leona,Gnar_Irelia,Nunu_RekSai,Azir_Ahri,Kalista_Urgot,Alistar_Leona
1,Rumble,Gragas,Fizz,Vayne,Alistar,Gnar,Nunu,Lulu,Sivir,Thresh,Rumble_Gnar,Gragas_Nunu,Fizz_Lulu,Vayne_Sivir,Alistar_Thresh
1,Fizz,Nidalee,Ekko,Vayne,Morgana,Maokai,JarvanIV,TwistedFate,Varus,Nautilus,Fizz_Maokai,Nidalee_JarvanIV,Ekko_TwistedFate,Vayne_Varus,Morgana_Nautilus
0,Fizz,RekSai,Karthus,Varus,Annie,Rumble,Nidalee,Leblanc,Sivir,Alistar,Fizz_Rumble,RekSai_Nidalee,Karthus_Leblanc,Varus_Sivir,Annie_Alistar
0,Gnar,Gragas,Viktor,Lucian,Thresh,Rumble,Ekko,Varus,Sivir,Nautilus,Gnar_Rumble,Gragas_Ekko,Viktor_Varus,Lucian_Sivir,Thresh_Nautilus
1,Rumble,Ekko,Jayce,Ashe,Nautilus,Maokai,Gragas,Lulu,Lucian,Thresh,Rumble_Maokai,Ekko_Gragas,Jayce_Lulu,Ashe_Lucian,Nautilus_Thresh
0,Rumble,Gragas,Fizz,Vayne,Nautilus,Maokai,Nidalee,Viktor,Sivir,Alistar,Rumble_Maokai,Gragas_Nidalee,Fizz_Viktor,Vayne_Sivir,Nautilus_Alistar
1,Maokai,RekSai,Viktor,Jinx,Thresh,Gnar,LeeSin,Cassiopeia,Tristana,Braum,Maokai_Gnar,RekSai_LeeSin,Viktor_Cassiopeia,Jinx_Tristana,Thresh_Braum
1,Maokai,RekSai,Azir,Vayne,Janna,Rumble,Gragas,Viktor,Sivir,Nautilus,Maokai_Rumble,RekSai_Gragas,Azir_Viktor,Vayne_Sivir,Janna_Nautilus
0,Rumble,Gragas,Viktor,Kalista,Nautilus,Maokai,RekSai,Zed,Sivir,Janna,Rumble_Maokai,Gragas_RekSai,Viktor_Zed,Kalista_Sivir,Nautilus_Janna
1,Shyvana,RekSai,Ryze,Sivir,Alistar,Galio,Ekko,Varus,Ashe,Janna,Shyvana_Galio,RekSai_Ekko,Ryze_Varus,Sivir_Ashe,Alistar_Janna
0,Shen,RekSai,TwistedFate,Vayne,Janna,Ekko,Nunu,Cassiopeia,Sivir,Alistar,Shen_Ekko,RekSai_Nunu,TwistedFate_Cassiopeia,Vayne_Sivir,Janna_Alistar
0,Hecarim,RekSai,Ahri,Kalista,Thresh,Fizz,Gragas,Varus,Urgot,Nautilus,Hecarim_Fizz,RekSai_Gragas,Ahri_Varus,Kalista_Urgot,Thresh_Nautilus
0,Rumble,RekSai,Zed,Urgot,Alistar,Gnar,Gragas,Ahri,Kalista,Thresh,Rumble_Gnar,RekSai_Gragas,Zed_Ahri,Urgot_Kalista,Alistar_Thresh
0,Rumble,Gragas,Jayce,Corki,Nautilus,Hecarim,Ekko,Viktor,Jinx,Thresh,Rumble_Hecarim,Gragas_Ekko,Jayce_Viktor,Corki_Jinx,Nautilus_Thresh
1,Gnar,RekSai,Viktor,Kalista,Alistar,Rumble,Gragas,Orianna,Urgot,Thresh,Gnar_Rumble,RekSai_Gragas,Viktor_Orianna,Kalista_Urgot,Alistar_Thresh
1,Irelia,RekSai,Ekko,Vayne,Morgana,Maokai,Gragas,Riven,Corki,Janna,Irelia_Maokai,RekSai_Gragas,Ekko_Riven,Vayne_Corki,Morgana_Janna
0,Gnar,Nidalee,Varus,Corki,Alistar,Maokai,Gragas,Viktor,Sivir,Janna,Gnar_Maokai,Nidalee_Gragas,Varus_Viktor,Corki_Sivir,Alistar_Janna
0,Morgana,Nidalee,Jayce,Corki,Alistar,Rumble,RekSai,Cassiopeia,Sivir,Annie,Morgana_Rumble,Nidalee_RekSai,Jayce_Cassiopeia,Corki_Sivir,Alistar_Annie
1,Fizz,Gragas,Cassiopeia,Vayne,Nautilus,Shen,RekSai,Viktor,Kalista,Thresh,Fizz_Shen,Gragas_RekSai,Cassiopeia_Viktor,Vayne_Kalista,Nautilus_Thresh
1,Vladimir,RekSai,Viktor,Kalista,Thresh,Nautilus,Gragas,Kassadin,Vayne,Alistar,Vladimir_Nautilus,RekSai_Gragas,Viktor_Kassadin,Kalista_Vayne,Thresh_Alistar
1,Maokai,Nidalee,TwistedFate,Sivir,Nautilus,Shyvana,Gragas,Morgana,Tristana,Alistar,Maokai_Shyvana,Nidalee_Gragas,TwistedFate_Morgana,Sivir_Tristana,Nautilus_Alistar
1,Maokai,Nidalee,Azir,Ezreal,Morgana,Gnar,RekSai,Cassiopeia,KogMaw,Nautilus,Maokai_Gnar,Nidalee_RekSai,Azir_Cassiopeia,Ezreal_KogMaw,Morgana_Nautilus
0,Gnar,Gragas,Azir,Graves,Annie,Rumble,Nidalee,Varus,Jinx,Alistar,Gnar_Rumble,Gragas_Nidalee,Azir_Varus,Graves_Jinx,Annie_Alistar
1,Rumble,Gragas,Varus,Sivir,Thresh,Gnar,RekSai,Ekko,Jinx,Morgana,Rumble_Gnar,Gragas_RekSai,Varus_Ekko,Sivir_Jinx,Thresh_Morgana
0,Gnar,Gragas,Viktor,Sivir,Alistar,Maokai,RekSai,Orianna,Vayne,Janna,Gnar_Maokai,Gragas_RekSai,Viktor_Orianna,Sivir_Vayne,Alistar_Janna
1,Fizz,RekSai,Azir,Corki,Janna,Maokai,Gragas,Cassiopeia,Sivir,Annie,Fizz_Maokai,RekSai_Gragas,Azir_Cassiopeia,Corki_Sivir,Janna_Annie
0,Ryze,Ekko,Viktor,Vayne,Alistar,Fizz,Gragas,Jayce,Corki,Janna,Ryze_Fizz,Ekko_Gragas,Viktor_Jayce,Vayne_Corki,Alistar_Janna
0,Cassiopeia,Ekko,Jayce,Kalista,Thresh,Rumble,Gragas,TwistedFate,Graves,Leona,Cassiopeia_Rumble,Ekko_Gragas,Jayce_TwistedFate,Kalista_Graves,Thresh_Leona
1,Rumble,RekSai,TwistedFate,Sivir,Nautilus,Cassiopeia,Gragas,Jayce,Vayne,Janna,Rumble_Cassiopeia,RekSai_Gragas,TwistedFate_Jayce,Sivir_Vayne,Nautilus_Janna
1,Maokai,Gragas,Azir,Sivir,Janna,Fizz,Ekko,Cassiopeia,Corki,Nautilus,Maokai_Fizz,Gragas_Ekko,Azir_Cassiopeia,Sivir_Corki,Janna_Nautilus
0,Maokai,Nidalee,Cassiopeia,Vayne,Nautilus,Fizz,Gragas,Jayce,Corki,Janna,Maokai_Fizz,Nidalee_Gragas,Cassiopeia_Jayce,Vayne_Corki,Nautilus_Janna
1,Rumble,Gragas,Azir,Corki,Alistar,Irelia,Nidalee,Viktor,Jinx,Nautilus,Rumble_Irelia,Gragas_Nidalee,Azir_Viktor,Corki_Jinx,Alistar_Nautilus
1,Maokai,Nidalee,Cassiopeia,Graves,Nautilus,Fizz,Gragas,TwistedFate,Corki,Trundle,Maokai_Fizz,Nidalee_Gragas,Cassiopeia_TwistedFate,Graves_Corki,Nautilus_Trundle
0,Maokai,Olaf,Azir,Graves,Nautilus,Shen,RekSai,Viktor,Corki,Thresh,Maokai_Shen,Olaf_RekSai,Azir_Viktor,Graves_Corki,Nautilus_Thresh
1,Shen,Gragas,Viktor,Kalista,Thresh,Gnar,RekSai,Azir,Jinx,Annie,Shen_Gnar,Gragas_RekSai,Viktor_Azir,Kalista_Jinx,Thresh_Annie
1,Lulu,Gragas,Jayce,Corki,Janna,Shen,Rengar,Ekko,Sivir,Alistar,Lulu_Shen,Gragas_Rengar,Jayce_Ekko,Corki_Sivir,Janna_Alistar
1,Rumble,Rengar,Azir,Vayne,Alistar,Fizz,Nunu,Jayce,Kalista,Janna,Rumble_Fizz,Rengar_Nunu,Azir_Jayce,Vayne_Kalista,Alistar_Janna
1,Ryze,Gragas,Diana,Jinx,Alistar,Maokai,Nidalee,Varus,Corki,Janna,Ryze_Maokai,Gragas_Nidalee,Diana_Varus,Jinx_Corki,Alistar_Janna
0,Gnar,Nidalee,Cassiopeia,Graves,Nautilus,Hecarim,Gragas,Diana,Sivir,Leona,Gnar_Hecarim,Nidalee_Gragas,Cassiopeia_Diana,Graves_Sivir,Nautilus_Leona
1,Nautilus,RekSai,Azir,Varus,Trundle,Maokai,Gragas,Zilean,Kalista,Thresh,Nautilus_Maokai,RekSai_Gragas,Azir_Zilean,Varus_Kalista,Trundle_Thresh
1,Hecarim,RekSai,Ahri,Sivir,Gragas,Maokai,Nidalee,Varus,Corki,Nautilus,Hecarim_Maokai,RekSai_Nidalee,Ahri_Varus,Sivir_Corki,Gragas_Nautilus
1,Vladimir,Gragas,Viktor,Corki,Janna,Shen,LeeSin,Orianna,Sivir,Annie,Vladimir_Shen,Gragas_LeeSin,Viktor_Orianna,Corki_Sivir,Janna_Annie
0,Shen,Nidalee,Viktor,Vayne,Alistar,Vladimir,Ekko,TwistedFate,Sivir,Thresh,Shen_Vladimir,Nidalee_Ekko,Viktor_TwistedFate,Vayne_Sivir,Alistar_Thresh
0,Varus,Ekko,Rumble,Sivir,Janna,Hecarim,Gragas,Azir,Vayne,Morgana,Varus_Hecarim,Ekko_Gragas,Rumble_Azir,Sivir_Vayne,Janna_Morgana
1,Maokai,LeeSin,Varus,Kalista,Morgana,Jayce,RekSai,Rumble,Vayne,Janna,Maokai_Jayce,LeeSin_RekSai,Varus_Rumble,Kalista_Vayne,Morgana_Janna
1,Rumble,Gragas,Jayce,Ezreal,Janna,Maokai,RekSai,Ahri,Sivir,Annie,Rumble_Maokai,Gragas_RekSai,Jayce_Ahri,Ezreal_Sivir,Janna_Annie
1,Ryze,Gragas,Ahri,Jinx,Nautilus,Lulu,Nidalee,KogMaw,Sivir,Janna,Ryze_Lulu,Gragas_Nidalee,Ahri_KogMaw,Jinx_Sivir,Nautilus_Janna
1,Maokai,RekSai,Diana,Vayne,Janna,Gnar,Gragas,Viktor,Sivir,Nautilus,Maokai_Gnar,RekSai_Gragas,Diana_Viktor,Vayne_Sivir,Janna_Nautilus
0,Gnar,Nidalee,Ahri,Sivir,Morgana,Maokai,Gragas,Talon,Jinx,Janna,Gnar_Maokai,Nidalee_Gragas,Ahri_Talon,Sivir_Jinx,Morgana_Janna
0,Fizz,RekSai,Azir,Urgot,Trundle,Nautilus,Gragas,Viktor,Sivir,Janna,Fizz_Nautilus,RekSai_Gragas,Azir_Viktor,Urgot_Sivir,Trundle_Janna
0,Maokai,RekSai,Viktor,Kalista,Alistar,Nautilus,Gragas,Azir,Varus,Trundle,Maokai_Nautilus,RekSai_Gragas,Viktor_Azir,Kalista_Varus,Alistar_Trundle
1,Ryze,Ekko,Talon,Graves,Leona,Maokai,Nidalee,Varus,Kalista,Thresh,Ryze_Maokai,Ekko_Nidalee,Talon_Varus,Graves_Kalista,Leona_Thresh
0,Shen,Gragas,Viktor,Lucian,Trundle,Maokai,Ekko,Diana,Sivir,Janna,Shen_Maokai,Gragas_Ekko,Viktor_Diana,Lucian_Sivir,Trundle_Janna
0,Renekton,Evelynn,Ezreal,Kalista,Trundle,Ryze,Gragas,Karthus,Graves,Nautilus,Renekton_Ryze,Evelynn_Gragas,Ezreal_Karthus,Kalista_Graves,Trundle_Nautilus
0,Nautilus,Nidalee,Azir,Sivir,Leona,JarvanIV,Ekko,Fizz,Ezreal,Gragas,Nautilus_JarvanIV,Nidalee_Ekko,Azir_Fizz,Sivir_Ezreal,Leona_Gragas
0,Azir,Nidalee,Ezreal,Draven,Janna,Fizz,Gragas,Irelia,Sivir,Annie,Azir_Fizz,Nidalee_Gragas,Ezreal_Irelia,Draven_Sivir,Janna_Annie
1,Maokai,Nunu,Ezreal,Sivir,Janna,Malphite,RekSai,Yasuo,Vayne,Alistar,Maokai_Malphite,Nunu_RekSai,Ezreal_Yasuo,Sivir_Vayne,Janna_Alistar
0,Maokai,Ekko,Ahri,Jinx,Morgana,Shen,Gragas,Nocturne,Sivir,Janna,Maokai_Shen,Ekko_Gragas,Ahri_Nocturne,Jinx_Sivir,Morgana_Janna
0,Shen,Gragas,Ezreal,Corki,Janna,Vladimir,RekSai,Diana,Sivir,Alistar,Shen_Vladimir,Gragas_RekSai,Ezreal_Diana,Corki_Sivir,Janna_Alistar
0,Nautilus,RekSai,Ezreal,Varus,Trundle,Rumble,Evelynn,Vladimir,Corki,Gragas,Nautilus_Rumble,RekSai_Evelynn,Ezreal_Vladimir,Varus_Corki,Trundle_Gragas
1,Fizz,Nidalee,Viktor,Graves,Alistar,Rumble,Nocturne,Azir,Varus,Annie,Fizz_Rumble,Nidalee_Nocturne,Viktor_Azir,Graves_Varus,Alistar_Annie
0,Yorick,RekSai,Karthus,Sivir,Thresh,Gnar,Gragas,Chogath,Urgot,Nautilus,Yorick_Gnar,RekSai_Gragas,Karthus_Chogath,Sivir_Urgot,Thresh_Nautilus
1,Gnar,Sejuani,Zed,Urgot,Kennen,Vladimir,RekSai,Lulu,Jinx,Thresh,Gnar_Vladimir,Sejuani_RekSai,Zed_Lulu,Urgot_Jinx,Kennen_Thresh
0,Hecarim,RekSai,Karthus,Graves,Nautilus,Maokai,JarvanIV,Fizz,Sivir,Janna,Hecarim_Maokai,RekSai_JarvanIV,Karthus_Fizz,Graves_Sivir,Nautilus_Janna
1,Maokai,Sejuani,Karthus,Urgot,Nautilus,Gnar,RekSai,Diana,Kalista,Thresh,Maokai_Gnar,Sejuani_RekSai,Karthus_Diana,Urgot_Kalista,Nautilus_Thresh
0,Hecarim,RekSai,Chogath,Urgot,Leona,Maokai,JarvanIV,Karthus,Jinx,Nautilus,Hecarim_Maokai,RekSai_JarvanIV,Chogath_Karthus,Urgot_Jinx,Leona_Nautilus
1,Gnar,Sejuani,TwistedFate,Kalista,Nautilus,Hecarim,RekSai,Chogath,Urgot,Leona,Gnar_Hecarim,Sejuani_RekSai,TwistedFate_Chogath,Kalista_Urgot,Nautilus_Leona
0,Vladimir,JarvanIV,Karthus,Kalista,Nautilus,Gnar,RekSai,Azir,Lucian,Morgana,Vladimir_Gnar,JarvanIV_RekSai,Karthus_Azir,Kalista_Lucian,Nautilus_Morgana
0,Shyvana,JarvanIV,Urgot,Kalista,Janna,Hecarim,RekSai,TwistedFate,Sivir,Nautilus,Shyvana_Hecarim,JarvanIV_RekSai,Urgot_TwistedFate,Kalista_Sivir,Janna_Nautilus
1,Kennen,Gragas,Zed,Sivir,Janna,Hecarim,RekSai,Cassiopeia,Lucian,Nautilus,Kennen_Hecarim,Gragas_RekSai,Zed_Cassiopeia,Sivir_Lucian,Janna_Nautilus
0,Maokai,Sejuani,Vladimir,Jinx,Nautilus,Gnar,Gragas,Fizz,Urgot,Janna,Maokai_Gnar,Sejuani_Gragas,Vladimir_Fizz,Jinx_Urgot,Nautilus_Janna
0,Rumble,Ekko,Jayce,Graves,Braum,Maokai,Evelynn,Varus,Corki,Morgana,Rumble_Maokai,Ekko_Evelynn,Jayce_Varus,Graves_Corki,Braum_Morgana
1,Maokai,Ekko,Viktor,Sivir,Morgana,Gnar,RekSai,Azir,Graves,Thresh,Maokai_Gnar,Ekko_RekSai,Viktor_Azir,Sivir_Graves,Morgana_Thresh
1,Nautilus,Gragas,Viktor,KogMaw,Braum,Maokai,Ekko,Jayce,Corki,Janna,Nautilus_Maokai,Gragas_Ekko,Viktor_Jayce,KogMaw_Corki,Braum_Janna
1,Rumble,RekSai,Viktor,Sivir,Thresh,Maokai,Ekko,Jayce,Kalista,Braum,Rumble_Maokai,RekSai_Ekko,Viktor_Jayce,Sivir_Kalista,Thresh_Braum
0,Maokai,Ekko,Azir,Kalista,Leona,Fizz,Evelynn,Viktor,Sivir,Braum,Maokai_Fizz,Ekko_Evelynn,Azir_Viktor,Kalista_Sivir,Leona_Braum
0,Maokai,Evelynn,Viktor,Sivir,Braum,Shen,Ekko,Azir,Jinx,Morgana,Maokai_Shen,Evelynn_Ekko,Viktor_Azir,Sivir_Jinx,Braum_Morgana
0,Maokai,Ekko,Viktor,Corki,Braum,Rumble,RekSai,TwistedFate,Sivir,Alistar,Maokai_Rumble,Ekko_RekSai,Viktor_TwistedFate,Corki_Sivir,Braum_Alistar
1,Rumble,RekSai,Viktor,Ezreal,Morgana,Maokai,Evelynn,Azir,Sivir,Braum,Rumble_Maokai,RekSai_Evelynn,Viktor_Azir,Ezreal_Sivir,Morgana_Braum
0,Rumble,Gragas,Jayce,Corki,Morgana,Shen,Ekko,Diana,Sivir,Thresh,Rumble_Shen,Gragas_Ekko,Jayce_Diana,Corki_Sivir,Morgana_Thresh
1,Maokai,Ekko,Ahri,Kalista,Thresh,Gnar,RekSai,Orianna,Sivir,Alistar,Maokai_Gnar,Ekko_RekSai,Ahri_Orianna,Kalista_Sivir,Thresh_Alistar
0,Rumble,Gragas,Jayce,Corki,Janna,Gnar,RekSai,Diana,Kalista,Thresh,Rumble_Gnar,Gragas_RekSai,Jayce_Diana,Corki_Kalista,Janna_Thresh
0,Shen,Elise,Diana,Sivir,Braum,Maokai,Gragas,Jayce,Corki,Thresh,Shen_Maokai,Elise_Gragas,Diana_Jayce,Sivir_Corki,Braum_Thresh
1,Shen,Elise,Lulu,Sivir,Braum,Maokai,RekSai,TwistedFate,Vayne,Alistar,Shen_Maokai,Elise_RekSai,Lulu_TwistedFate,Sivir_Vayne,Braum_Alistar
1,Maokai,RekSai,Ahri,Kalista,Morgana,Shen,Elise,Ryze,KogMaw,Thresh,Maokai_Shen,RekSai_Elise,Ahri_Ryze,Kalista_KogMaw,Morgana_Thresh
0,Shen,Elise,TwistedFate,Lucian,Thresh,Maokai,Nunu,Azir,Sivir,Alistar,Shen_Maokai,Elise_Nunu,TwistedFate_Azir,Lucian_Sivir,Thresh_Alistar
1,Maokai,RekSai,Ahri,Kalista,Morgana,Irelia,Ekko,TwistedFate,Sivir,Thresh,Maokai_Irelia,RekSai_Ekko,Ahri_TwistedFate,Kalista_Sivir,Morgana_Thresh
0,Shen,Elise,Azir,KogMaw,Janna,Maokai,LeeSin,Viktor,Sivir,Alistar,Shen_Maokai,Elise_LeeSin,Azir_Viktor,KogMaw_Sivir,Janna_Alistar
1,Shen,LeeSin,Ahri,Kalista,Thresh,Maokai,RekSai,Viktor,Jinx,Alistar,Shen_Maokai,LeeSin_RekSai,Ahri_Viktor,Kalista_Jinx,Thresh_Alistar
